pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,prodPcat_淡水鱼
2023-01-12,12.5,12,3,1,0.2051044998686192,0.9787400799669153,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-13,12.5,13,4,1,0.2219215130041655,0.9750645322571948,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-14,12.5,14,5,1,0.2386727660059501,0.9711000518829505,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-15,12.5,15,6,1,0.255353295116187,0.9668478136052775,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-16,12.5,16,0,1,0.2719581575341055,0.9623090774541486,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-17,12.5,17,1,1,0.288482432880609,0.9574851883550393,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-18,12.5,18,2,1,0.30492122465628907,0.9523775757303974,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-19,12.5,19,3,1,0.3212696616923644,0.9469877530760753,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-20,12.5,20,4,1,0.3375228995941133,0.9413173175128471,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-21,12.5,21,5,1,0.3536761221763716,0.9353679493131483,12.5,12.5,12.5,11.5,12.5,True,True
2023-01-22,12.5,22,6,1,0.3697245428906731,0.9291414114031743,12.5,12.5,12.5,12.0,12.5,True,True
2023-01-23,12.5,23,0,1,0.38566340624360707,0.9226395488404876,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-24,12.5,24,1,1,0.401487989205973,0.9158642882672872,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-25,12.5,25,2,1,0.4171936026123168,0.9088176373395029,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-26,12.5,26,3,1,0.4327755925504312,0.901501684131884,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-27,12.5,27,4,1,0.4482293417404106,0.893918596519257,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-28,12.5,28,5,1,0.4635502709028509,0.886070621534138,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-29,12.5,29,6,1,0.47873384011578846,0.8779600847008882,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-30,12.5,30,0,1,0.49377555015997715,0.869589389346611,12.5,12.5,12.5,12.5,12.5,True,True
2023-01-31,12.5,31,1,1,0.5086709438521044,0.8609610158889943,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-01,12.5,32,2,2,0.5234156073655503,0.8520775211013093,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-02,12.5,33,3,2,0.5380051715382996,0.8429415373547828,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-03,12.5,34,4,2,0.5524353131676196,0.8335557718385699,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-04,12.5,35,5,2,0.5667017562911176,0.8239230057575542,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-05,12.5,36,6,2,0.5808002734538009,0.8140460935082178,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-06,12.5,37,0,2,0.5947266869607634,0.8039279618328213,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-07,12.5,38,1,2,0.6084768701151261,0.7935716089521474,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-08,12.5,39,2,2,0.6220467484408675,0.7829801036770629,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-09,12.5,40,3,2,0.6354323008901774,0.7721565844991642,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-10,12.5,41,4,2,0.6486295610349814,0.7611042586607747,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-11,12.5,42,5,2,0.6616346182422783,0.7498264012045686,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-12,12.5,43,6,2,0.6744436188329455,0.7383263540031065,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-13,12.5,44,0,2,0.6870527672236669,0.7266075247685656,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-14,12.5,45,1,2,0.699458327051647,0.7146733860429609,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-15,12.5,46,2,2,0.7116566222817746,0.7025274741691571,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-16,12.5,47,3,2,0.7236440382959124,0.6901733882429719,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-17,12.5,48,4,2,0.7354170229639855,0.6776147890466889,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-18,12.5,49,5,2,0.7469720876965552,0.6648553979642865,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-19,12.5,50,6,2,0.7583058084785624,0.6518989958787126,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-20,12.5,51,0,2,0.7694148268839378,0.6387494220515272,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-21,12.5,52,1,2,0.7802958510707755,0.6254105729852463,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-22,12.5,53,2,2,0.7909456567567772,0.6118864012687243,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-23,12.5,54,3,2,0.8013610881746766,0.5981809144059165,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-24,12.5,55,4,2,0.8115390590073611,0.5842981736283684,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-25,12.5,56,5,2,0.8214765533024142,0.5702422926917871,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-26,12.5,57,6,2,0.8311706263658079,0.5560174366570446,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-27,12.5,58,0,2,0.8406184056344782,0.5416278206559814,12.5,12.5,12.5,12.5,12.5,True,True
2023-02-28,12.5,59,1,2,0.8498170915275278,0.5270777086423722,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-01,12.5,60,2,3,0.8587639582758029,0.5123714121284237,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-02,12.5,61,3,3,0.8674563547295969,0.49751328890718066,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-03,12.5,62,4,3,0.8758917051442429,0.48250774176121847,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-04,12.5,63,5,3,0.8840675099433636,0.4673592171580022,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-05,12.5,64,6,3,0.8919813464595485,0.45207220393230435,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-06,12.5,65,0,3,0.8996308696522433,0.43665123195606403,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-07,12.5,66,1,3,0.9070138128026359,0.4211008707960896,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-08,12.5,67,2,3,0.9141279881853337,0.40542572835999735,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-09,12.5,68,3,3,0.9209712877166346,0.38963044953078796,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-10,12.5,69,4,3,0.9275416835791966,0.37371971479046906,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-11,12.5,70,5,3,0.9338372288229252,0.35769823883312546,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-12,12.5,71,6,3,0.9398560579418954,0.3415707691678556,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-13,12.5,72,0,3,0.9455963874271426,0.3253420847119801,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-14,12.5,73,1,3,0.9510565162951535,0.30901699437494745,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-15,12.5,74,2,3,0.9562348265919056,0.29260033563334836,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-16,12.5,75,3,3,0.9611297838723007,0.27609697309746883,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-17,12.5,76,4,3,0.9657399376548549,0.2595117970697999,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-18,12.5,77,5,3,0.9700639218515071,0.2428497220959356,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-19,12.5,78,6,3,0.9741004551724205,0.22611568550828828,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-20,12.5,79,0,3,0.9778483415056568,0.20931464596304847,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-21,12.5,80,1,3,0.9813064702716093,0.19245158197082998,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-22,12.5,81,2,3,0.9844738167520922,0.1755314904214282,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-23,12.5,82,3,3,0.9873494423939864,0.15855938510313475,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-24,12.5,83,4,3,0.989932495087353,0.141540295217043,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-25,12.5,84,5,3,0.9922222094179323,0.12447926388678915,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-26,12.5,85,6,3,0.994217906893952,0.10738134666416309,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-27,12.5,86,0,3,0.995918996147179,0.09025161003104117,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-28,12.5,87,1,3,0.9973249731081555,0.07309512989807777,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-29,12.5,88,2,3,0.9984354211555643,0.055916990100603484,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-30,12.5,89,3,3,0.9992500112396835,0.03872228089217446,12.5,12.5,12.5,12.5,12.5,True,True
2023-03-31,12.5,90,4,3,0.9997685019798909,0.021516097436222254,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-01,12.5,91,5,4,0.9999907397361901,0.004303538296244289,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-02,12.5,92,6,4,0.9999166586547379,-0.01291029607500882,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-03,12.5,93,0,4,0.9995462806873573,-0.030120304846908114,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-04,12.5,94,1,4,0.9988797155850336,-0.04732138832243185,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-05,12.5,95,2,4,0.9979171608653922,-0.06450844944931623,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-06,12.5,96,3,4,0.9966589017541702,-0.08167639533042241,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-07,12.5,97,4,4,0.9951053111006976,-0.09882013873287143,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-08,12.5,98,5,4,0.9932568492674143,-0.11593459959550041,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-09,12.5,99,6,4,0.9911140639934547,-0.1330147065341959,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-10,12.5,100,0,4,0.9886775902323405,-0.1500553983446526,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-11,12.5,101,1,4,0.9859481499638304,-0.16705162550211924,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-12,12.5,102,2,4,0.9829265519799822,-0.18399835165768005,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-13,12.5,103,3,4,0.9796136916454901,-0.20089055513063506,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-14,12.5,104,4,4,0.9760105506323683,-0.21772323039653177,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-15,12.5,105,5,4,0.9721181966290613,-0.23449138957040985,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-16,12.5,106,6,4,0.9679377830240642,-0.25119006388481935,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-17,12.5,107,0,4,0.9634705485641488,-0.2678143051621742,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-18,12.5,108,1,4,0.9587178169872964,-0.2843591872810034,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-19,12.5,109,2,4,0.9536809966304457,-0.30081980763566735,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-20,12.5,110,3,4,0.9483615800121715,-0.3171912885891061,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-21,12.5,111,4,4,0.9427611433904207,-0.3334687789181868,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-22,12.5,112,5,4,0.9368813462954315,-0.3496474552512284,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-23,12.5,113,6,4,0.9307239310379795,-0.36572252349726897,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-24,12.5,114,0,4,0.9242907221930933,-0.3816892202666588,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-25,12.5,115,1,4,0.9175836260593937,-0.39754281428255595,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-26,12.5,116,2,4,0.9106046300942162,-0.4132786077829042,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-27,12.5,117,3,4,0.9033558023246845,-0.4288919379124835,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-28,12.5,118,4,4,0.895839290734909,-0.4443781781046132,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-29,12.5,119,5,4,0.8880573226294932,-0.45973273945210397,12.5,12.5,12.5,12.5,12.5,True,True
2023-04-30,12.5,120,6,4,0.8800122039735357,-0.47495107206704995,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-01,12.5,121,0,5,0.8717063187093218,-0.4900286664290592,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-02,12.5,122,1,5,0.8631421280499114,-0.5049610547215204,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-03,12.5,123,2,5,0.854322169749827,-0.5197438121555155,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-04,12.5,124,3,5,0.8452490573530633,-0.5343725582809786,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-05,12.5,125,4,5,0.8359254794186372,-0.548842958284719,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-06,12.5,126,5,5,0.8263541987239096,-0.5631507242749186,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-07,12.5,127,6,5,0.8165380514459161,-0.5772916165517272,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-08,12.5,128,0,5,0.8064799463209448,-0.5912614448635781,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-09,12.5,129,1,5,0.7961828637826158,-0.6050560696488488,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-10,12.5,130,2,5,0.7856498550787147,-0.6186714032625031,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-11,12.5,131,3,5,0.7748840413670407,-0.6321034111873487,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-12,12.5,132,4,5,0.7638886127905428,-0.6453481132295501,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-13,12.5,133,5,5,0.7526668275320085,-0.6584015846980488,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-14,12.5,134,6,5,0.7412220108485958,-0.6712599575675313,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-15,12.5,135,0,5,0.7295575540864875,-0.6839194216246106,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-16,12.5,136,1,5,0.717676913675962,-0.6963762255968722,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-17,12.5,137,2,5,0.705583610107178,-0.7086266782644596,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-18,12.5,138,3,5,0.6932812268869777,-0.7206671495538609,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-19,12.5,139,4,5,0.6807734094770161,-0.7324940716135789,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-20,12.5,140,5,5,0.6680638642135335,-0.7441039398713607,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-21,12.5,141,6,5,0.6551563572090853,-0.7554933140726803,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-22,12.5,142,0,5,0.6420547132365637,-0.766658819300159,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-23,12.5,143,1,5,0.6287628145958344,-0.7775971469736269,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-24,12.5,144,2,5,0.6152845999633276,-0.7883050558305255,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-25,12.5,145,3,5,0.6016240632249226,-0.7987793728863649,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-26,12.5,146,4,5,0.5877852522924732,-0.8090169943749473,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-27,12.5,147,5,5,0.5737722679043246,-0.8190148866680801,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-28,12.5,148,6,5,0.5595892624101765,-0.8287700871745038,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-29,12.5,149,0,5,0.545240438540651,-0.8382797052177744,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-30,12.5,150,1,5,0.5307300481619334,-0.8475409228928311,12.5,12.5,12.5,12.5,12.5,True,True
2023-05-31,12.5,151,2,5,0.5160623910158528,-0.8565509959010036,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-01,12.5,152,3,6,0.5012418134457758,-0.865307254363206,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-02,12.5,153,4,6,0.48627270710868997,-0.8738071036110808,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-03,12.5,154,5,6,0.4711595076738638,-0.8820480249558537,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-04,12.5,155,6,6,0.4559066935084588,-0.8900275764346767,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-05,12.5,156,0,6,0.440518784350495,-0.8977433935342337,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-06,12.5,157,1,6,0.42500033996955416,-0.9051931898913974,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-07,12.5,158,2,6,0.4093559588156213,-0.9123747579707273,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-08,12.5,159,3,6,0.39359027665646673,-0.9192859697186104,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-09,12.5,160,4,6,0.3777079652039649,-0.9259247771938498,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-10,12.5,161,5,6,0.36171373072976765,-0.9322892131745133,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-11,12.5,162,6,6,0.3456123126707335,-0.9383773917408641,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-12,12.5,163,0,6,0.3294084822245304,-0.9441875088341993,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-13,12.5,164,1,6,0.3131070409358269,-0.9497178427914316,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-14,12.5,165,2,6,0.29671281927349075,-0.9549667548552551,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-15,12.5,166,3,6,0.28023067519921585,-0.9599326896597447,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-16,12.5,167,4,6,0.26366549272800704,-0.9646141756912435,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-17,12.5,168,5,6,0.24702218048093552,-0.9690098257244062,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-18,12.5,169,6,6,0.23030567023061221,-0.9731183372332619,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-19,12.5,170,0,6,0.21352091543979612,-0.9769384927771817,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-20,12.5,171,1,6,0.19667288979357647,-0.980469160361632,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-21,12.5,172,2,6,0.1797665857255624,-0.9837092937736097,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-22,12.5,173,3,6,0.16280701293851715,-0.986657932891657,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-23,12.5,174,4,6,0.1457991969198751,-0.9893142039703663,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-24,12.5,175,5,6,0.12874817745258132,-0.99167731989929,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-25,12.5,176,6,6,0.11165900712169512,-0.993746580436178,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-26,12.5,177,0,6,0.09453674981719912,-0.9955213724144752,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-27,12.5,178,1,6,0.07738647923346301,-0.9970011699250151,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-28,12.5,179,2,6,0.06021327736579302,-0.9981855344718586,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-29,12.5,180,3,6,0.04302223300453059,-0.99907411510223,12.5,12.5,12.5,12.5,12.5,True,True
2023-06-30,12.5,181,4,6,0.02581844022713308,-0.9996666485105112,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-01,12.5,182,5,7,0.008606996888688698,-0.9999629591162655,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-02,12.5,183,6,7,-0.008606996888688009,-0.9999629591162655,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-03,12.5,184,0,7,-0.02581844022713239,-0.9996666485105112,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-04,12.5,185,1,7,-0.04302223300453034,-0.99907411510223,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-05,12.5,186,2,7,-0.060213277365792774,-0.9981855344718586,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-06,12.5,187,3,7,-0.07738647923346322,-0.9970011699250151,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-07,12.5,188,4,7,-0.09453674981719933,-0.9955213724144752,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-08,12.5,189,5,7,-0.11165900712169444,-0.9937465804361781,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-09,12.5,190,6,7,-0.12874817745258066,-0.99167731989929,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-10,12.5,191,0,7,-0.14579919691987442,-0.9893142039703664,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-11,12.5,192,1,7,-0.16280701293851646,-0.9866579328916572,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-12,12.5,193,2,7,-0.17976658572556214,-0.9837092937736098,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-13,12.5,194,3,7,-0.19667288979357622,-0.9804691603616321,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-14,12.5,195,4,7,-0.2135209154397959,-0.9769384927771817,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-15,12.5,196,5,7,-0.23030567023061196,-0.973118337233262,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-16,12.5,197,6,7,-0.24702218048093527,-0.9690098257244063,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-17,12.5,198,0,7,-0.2636654927280072,-0.9646141756912435,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-18,12.5,199,1,7,-0.2802306751992161,-0.9599326896597445,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-19,12.5,200,2,7,-0.2967128192734901,-0.9549667548552553,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-20,12.5,201,3,7,-0.3131070409358267,-0.9497178427914317,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-21,12.5,202,4,7,-0.3294084822245302,-0.9441875088341994,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-22,12.5,203,5,7,-0.3456123126707333,-0.9383773917408642,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-23,12.5,204,6,7,-0.3617137307297674,-0.9322892131745134,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-24,12.5,205,0,7,-0.37770796520396466,-0.9259247771938499,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-25,12.5,206,1,7,-0.39359027665646645,-0.9192859697186105,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-26,12.5,207,2,7,-0.4093559588156211,-0.9123747579707274,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-27,12.5,208,3,7,-0.42500033996955394,-0.9051931898913975,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-28,12.5,209,4,7,-0.4405187843504952,-0.8977433935342336,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-29,12.5,210,5,7,-0.455906693508459,-0.8900275764346766,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-30,12.5,211,6,7,-0.47115950767386394,-0.8820480249558535,12.5,12.5,12.5,12.5,12.5,True,True
2023-07-31,12.5,212,0,7,-0.4862727071086902,-0.8738071036110807,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-01,12.5,213,1,8,-0.5012418134457756,-0.8653072543632061,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-02,12.5,214,2,8,-0.5160623910158526,-0.8565509959010037,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-03,12.5,215,3,8,-0.5307300481619331,-0.8475409228928312,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-04,12.5,216,4,8,-0.5452404385406507,-0.8382797052177745,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-05,12.5,217,5,8,-0.5595892624101763,-0.828770087174504,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-06,12.5,218,6,8,-0.5737722679043243,-0.8190148866680802,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-07,12.5,219,0,8,-0.5877852522924734,-0.8090169943749472,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-08,12.5,220,1,8,-0.6016240632249227,-0.7987793728863648,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-09,12.5,221,2,8,-0.6152845999633277,-0.7883050558305253,12.5,12.5,12.5,12.5,12.5,True,True
2023-08-10,12.5,222,3,8,-0.6287628145958345,-0.7775971469736268,12.5,12.5,12.5,12.5,12.5,True,True
